,annotater_id,table_id,hypothesis,label
710,GW51,T814,Kolonel Meow het net 2 jaar geleef voordat hy gesterf het.,E
711,GW51,T819,Colors is 'n jazz album wat in 2017 vrygestel is.,C
712,GW51,T819,Colors is Beck se 10de studio album.,N
713,GW51,T819,Colors het 'n loop tyd van 30 minute gehad.,E
714,GW4,T819,Die album Colors het 'n dekade geneem om rekords te maak.,C
715,GW4,T819,Die album Colors het verskeie toekennings gekry.,N
716,GW4,T819,Die album Colors is minder as 'n uur lank.,E
717,GW28,T819,Colors is 'n musiekalbum wat oor 'n periode van tien jaar opgespoor en vrygestel is.,C
718,GW28,T819,Colors het talle toekennings vir sy musiek gekry.,N
719,GW28,T819,Colors is 'n 30 minute lang album van Beck.,E
720,GW51,T835,Daytona Beach is 'n stad in Florida waarvan die hoogte onder die seevlak is.,C
721,GW51,T835,Daytona Beach is die tuiste van die Daytona 500.,N
722,GW51,T835,"Daytona Beach het 'n klein hoeveelheid water in sy stedelike grense, waar minder as 'n persent van die stad water is.",E
723,GW14,T835,Daytona Beach het meer as 50 keer meer grond (per area) as water.,C
724,GW14,T835,Daytona Beach het 'n paar meer.,N
725,GW14,T835,Daytona Beach is meer as 'n yard bo die see.,E
726,GW4,T835,"Daytona Beach, Florida is slegs 'n bietjie onder die seevlak.",C
727,GW4,T835,"Daytona Beach, Florida het 'n dichte bevolking.",N
728,GW4,T835,"Daytona Beach, Florida is meer as 50 vierkante myl in die gebied.",E
729,GW14,T851,Death Cab for Cutie het geen amptelike aanlyn teenwoordigheid nie.,C
730,GW14,T851,Die Revolusionêre Hydra het ook onderteken met Sub Pop-rekords.,N
731,GW14,T851,Death Cab for Cutie het sy oorsprong op die Westkust van die Verenigde State.,E
732,GW4,T851,Die band Death Cab for Cutie is al minder as 20 jaar aktief.,C
733,GW4,T851,Die band Death Cab for Cutie het die meeste van hul albums met Warner Music opgeteken.,N
734,GW4,T851,Die band Death Cab for Cutie is voorheen op verskeie etikette.,E
735,GW28,T851,Death Cab for Cutie is 'n Asiatiese rockband.,C
736,GW28,T851,Death Cab for Cutie het aanvanklik onder die Atlantiese label begin.,N
737,GW28,T851,Death Cab for Cutie doen bemarking of selfbevordering.,E
738,GW60,T856,Die 2 volumes van Death Note is in die loop van 3 jaar gepubliseer.,C
739,GW60,T856,Madman Entertainment en Viz Media is deel van dieselfde uitgewery Shueisha,N
740,GW60,T856,Die doodskrywing is nie deur dieselfde persoon geskryf en geïllustreer nie.,E
741,GW51,T856,Death Note is 'n manga-reeks wat vir ongeveer 5 jaar in die middel van die 2000's hardloop.,C
742,GW51,T856,Death Note is aangepas vir TV as 'n anime-reeks in die laat 2000's.,N
743,GW51,T856,“Death Note” is gepubliseer deur Shueisha.,E
744,GW4,T856,Death Note is geskryf en gepubliseer deur dieselfde persoon.,C
745,GW4,T856,Die komiese Death Note is in Engels vertaal vir die NA / UK markte.,N
746,GW4,T856,Die komiese Death Note het minder as 6 jaar geduur.,E
747,GW6,T857,Death Note het 'n gemiddelde van ongeveer 10 episodes per maand gedurende sy oorspronklike loop.,C
748,GW6,T857,Death Note is deur Viz Media gelisensieer om op ABC2 te hardloop.,N
749,GW6,T857,Death Note is gelisensieer deur verskillende maatskappye in alle Engelstalige lande.,E
750,GW4,T857,Die show Death Note het in vyf verskillende streke verskyn.,C
751,GW4,T857,Die show Death Note moes in Engels vertaal word.,N
752,GW4,T857,Death Note is geskryf en gepubliseer deur verskillende mense.,E
753,GW51,T857,Death Note is 'n anime wat gebaseer is op die dieselfde titel manga-reeks uit China.,C
754,GW51,T857,Death Note is een van die hoogste verkoop manga / anime-reeks in die geskiedenis van die genre.,N
755,GW51,T857,Death Note het as 'n reeks vir minder as 4 jaar geduur voordat dit in die laat 2000's afgesluit is.,E
756,GW4,T858,Die film Death Note het een produksie maatskappy gehad.,C
757,GW4,T858,Die film Death Note het geld vir Netflix gemaak.,N
758,GW4,T858,Die film Death Note het nie dieselfde regisseur en skrywer gehad nie.,E
759,GW28,T858,Death Note is 'n Amerikaanse film van 'n Chinese storie.,C
760,GW28,T858,Death Note is gebaseer op 'n Japannese manga komedies.,N
761,GW28,T858,Death Note sterre 'n grotendeels Engelse cast.,E
762,GW51,T858,"Death Note is 'n speelfilm-aanpassing van die manga-reeks, Netflix.",C
763,GW51,T858,"Death Note speel Lakeith Stanfield, bekend vir sy rolle in Atlanta en Get Out.",N
764,GW51,T858,Die film Death Note loop minder as 3 uur lank om getrou te bly aan die manga-reeks.,E
765,GW27,T869,Chennai het die gesinkte rang vir megastede en metro's.,C
766,GW27,T869,Chennai is die dichtste stad.,N
767,GW27,T869,Chennai het minder mense in sy megacity as in sy metro.,E
768,GW51,T869,Chennai is 'n klein stad in die Madras-streek.,C
769,GW51,T869,Chennai is geleë in die land van Indië.,N
770,GW51,T869,"Chennai is die grootste stad in die Madras-streek, met 'n bevolkingsrekening in die 6-cijfersbereik.",E
771,GW28,T869,Chennai is 'n skaars bevolkte stad.,C
772,GW28,T869,Chennai is 'n drukke stad in Indië.,N
773,GW28,T869,Chennai metro streek is meer bevolkte as die megacity self.,E
774,GW14,T890,Brooklyn is in minder as twee verskillende lande vrygestel.,C
775,GW14,T890,Die veelheid van die Brooklyn se begroting is in Kanada bestee.,N
776,GW14,T890,Mongrel Films het werke geproduseer wat minder as 2 uur lank is.,E
777,GW28,T890,Brooklyn is 'n Brits-Kanadese-Amerikaanse film,C
778,GW28,T890,Brooklyn is gebaseer op 'n boek van dieselfde titel en vertel die verhaal van 'n immigrante meisie.,N
779,GW28,T890,Brooklyn het 'n wins vir die vervaardigers van die film gemaak.,E
780,GW12,T890,Brooklyn se vrylatingsdatum was in die vroeë winter van 2016.,C
781,GW12,T890,Domhnall Gleeson het in 'n film geproduseer deur Amanda Posey gespeel.,N
782,GW12,T890,Brooklyn is 'n Engelse film wat in die Verenigde Koninkryk vrygestel is.,E
783,GW14,T913,Caligula het 'n verlies op die bokskantoor gemaak.,C
784,GW14,T913,Meer opnames van Caligula is in Italië gefilm as in die Verenigde State.,N
785,GW14,T913,Caligula is in Italië vrygestel voordat dit in die Verenigde State vrygestel is.,E
786,GW51,T913,Caligula is 'n 1979 film met Russell Lloyd.,C
787,GW51,T913,Caligula is gebaseer op die Romeinse keiser wat bekend was vir die marteling van vroue.,N
788,GW51,T913,Caligula het 'n suksesvolle box office-loop in die Verenigde State en Italië gehad.,E
789,GW28,T913,Caligula was 'n Engelse-Amerikaanse filmproduksie.,C
790,GW28,T913,Caligula is gebaseer op die legende van die ontroerende lewe van die Romeinse keiser.,N
791,GW28,T913,Caligula het 'n wins op die kassa gemaak.,E
792,GW6,T944,Dale Evans het nooit 'n perd besit wat meer as drie dekades geleef het nie.,C
793,GW6,T944,Buttermilk is kort na die geboorte gekasteer.,N
794,GW6,T944,Buttermilk het in 'n ander staat gesterf waar hy gebore is.,E
795,GW28,T944,Buttermilk was 'n Noorse gekasteerde perd.,C
796,GW28,T944,Buttermilk is opgevoed om 'n raspaard te wees.,N
797,GW28,T944,Buttermilk is uitgestel om te studeer nadat dit te oud geword het.,E
798,GW0,T944,Buttermilk het geleef om minder as dertig jaar te wees.,C
799,GW0,T944,“Buttermilk” is in Los Angeles oorlede.,N
800,GW0,T944,Buttermilk is 'n manlike perd.,E
801,GW6,T1009,Geen Brno is bo die see nie.,C
802,GW6,T1009,Die meeste van die wetstad Brno is op sy gemiddelde hoogte.,N
803,GW6,T1009,“Brno” het meer grond as water.,E
804,GW28,T1009,Metro Brno is minder as 10x die landoppervlak van die werklike stad Brno.,C
805,GW28,T1009,Brno is 'n Europese stad met 'n rivier wat deur dit vloei.,N
806,GW28,T1009,Die hoeveelheid wateroppervlak is kleiner as die landoppervlak van Brno.,E
807,GW27,T1009,Brno bestaan hoofsaaklik uit watergebied.,C
808,GW27,T1009,Brno het prominente heuwels.,N
809,GW27,T1009,Die metro-gebied van Brno is meer as tien keer sy statutaire stad grootte.,E
810,GW28,T1014,Chagatai Khanate was deel van die Mughal Ryk.,C
811,GW28,T1014,Chagatai Khanate was 'n brutale oorlog-mongering nomadiese stam van vegters.,N
812,GW28,T1014,Chagatai Khanate word bestuur deur 'n erfelike monarg.,E
813,GW51,T1014,Die Chagatai Khanate was 'n nomadiese ryk wat meer as 'n honderd jaar geduur het.,C
814,GW51,T1014,Die Chagatai Khanate was hoofsaaklik gebaseer op moderne Mongoliërs en Turkse mense.,N
815,GW51,T1014,Die Chagatai Khanate het minder as 800 jaar geduur voordat die Westerse Ryk val.,E
816,GW14,T1014,Chagatai Khanate het 'n deel van die Mongoolse Ryk oor 'n eeu na die splitsing geërf.,C
817,GW14,T1014,Daar was meer Chagatai Khanate Boeddhiste tydens die Westerse Ryk as in die Oos-Ryk.,N
818,GW14,T1014,Chagatai se dood het in die laat 14de eeu plaasgevind.,E
819,GW27,T1023,Kaapstad het drie hoof etniese groepe.,C
820,GW27,T1023,Kaapstad se kleurige bevolking is 'n mengsel van swart en wit.,N
821,GW27,T1023,Kaapstad is oorweldigend kleurvol.,E
822,GW0,T1023,Kaapstad het meer as twee keer soveel swart mense as wit Afrikaners.,C
823,GW0,T1023,Koreërs is die mees algemene Asiërs wat in Kaapstad woon.,N
824,GW0,T1023,Daar is meer wit as Asiërs wat in Kaapstad woon.,E
825,GW51,T1023,Kaapstad is 'n multi-etniese stad.,C
826,GW51,T1023,Kaapstad is geleë in Suid-Afrika.,N
827,GW51,T1023,Die meerderheid van Kaapstad is kleurvolle en wit mense.,E
828,GW14,T1029,Die grootste stad in Canada het slegs een amptelike tale.,C
829,GW14,T1029,Die Hoër en Laer Huise van Canada se wetgewing bestuur uit dieselfde gebou.,N
830,GW14,T1029,Twee keer so baie Hindoes is in Canada as Sikhs.,E
831,GW27,T1029,Canada het vier etniese en twee godsdienste wat die nasionale een persentasie bereik het.,C
832,GW27,T1029,Die Afrika-etnisite van Canada is die meeste geneig om Islam te beoefen.,N
833,GW27,T1029,Die hoofstad en grootste stad van Canada is anders.,E
834,GW28,T1029,"Kanada is 'n multi-etniese, multi-godsdienstige en eentaalige land.",C
835,GW28,T1029,Canada is 'n lid van die Britse Verenigde Nasies.,N
836,GW28,T1029,Die meerderheid van die bevolking in “Canada” is godsdienstig.,E
837,GW51,T1056,Camden is 'n stad in New York.,C
838,GW51,T1056,Camden is vernoem na die stad Camden in Engeland.,N
839,GW51,T1056,Camden is die enigste stad in New Jersey wat bo die see is.,E
840,GW28,T1056,"Camden, New Jersey is onder die seevlak.",C
841,GW28,T1056,"Camden, New Jersey is omring deur water.",N
842,GW28,T1056,"Camden, New Jersey is in die top tien van area grootte in die graafskap.",E
843,GW2,T1056,"Die gebied van Camden, New Jersey is minder as 10% water.",C
844,GW2,T1056,"Camden, New Jersey is in die 1850's gestig.",N
845,GW2,T1056,"Camden, New Jersey is geleë bo die see.",E
846,GW51,T1098,Ceuta is 'n stad wat in die 1ste millennium AD gevorm is en wat eers deur oorheersend Moslems geregeer is.,C
847,GW51,T1098,Ceuta is geleë op die kus van Noord-Afrika.,N
848,GW51,T1098,Ceuta is deur die Carthaginiërs gestig.,E
849,GW28,T1098,Ceuta was 'n antieke stad wat deur 'n enkele heerser gedurende sy geskiedenis beheer is.,C
850,GW28,T1098,Ceuta is op die Middellandse See geleë.,N
851,GW28,T1098,Ceuta is eers deur die Carthaginiërs beset.,E
852,GW0,T1098,Ceuta het tot die middel van die 2000's nie 'n outonoom status verkry nie.,C
853,GW0,T1098,Die Carthaginiërs het Ceuta aan die Spanjaars oorgegee.,N
854,GW0,T1098,Ceuta het onder Moslems heerser geword voordat dit aan Spanje oorgegee is.,E
855,GW22,T1151,"Charles Sumner Tainter is op 25 April 1854 in San Diego, Kalifornië, gebore.",C
856,GW22,T1151,Charles Sumner Tainter was 'n Amerikaanse staatsburger en het nooit die VSA verlaat nie.,N
857,GW22,T1151,Charles Sumner Tainter het op die einde van 85 jaar gesterf en meer as een keer in sy lewe getroud.,E
858,GW28,T1151,Charles Sumner Tainter was 'n ongehuwde Amerikaanse.,C
859,GW28,T1151,Charles Sumner Tainter was 'n polygamiet.,N
860,GW28,T1151,Charles Sumner Tainter eerste getroud in sy vroeë dertig.,E
861,GW0,T1151,Charles Sumner Tainter is in die noordweste van die Verenigde State gebore.,C
862,GW0,T1151,Charles Tainter het verskeie kinders met Lila Munro gehad.,N
863,GW0,T1151,"Charles Sumner het in 'n land wat sy oorsprong was, gesterf.",E
864,GW4,T1181,Die Kunstbibliothek Berlin het meer as drie kwart miljoen boeke.,C
865,GW4,T1181,Elkeen mag boeke uit die Kunstbibliothek Berlin uitneem.,N
866,GW4,T1181,Kunstbibliothek Berlin betaal nie 'n vergoeding vir gebruik nie.,E
867,GW52,T1181,Die Kunstbibliothek Berlin bevat minder as 400 000 stukke inligting.,C
868,GW52,T1181,Kunstbibliothek Berlin versprei na ander plekke.,N
869,GW52,T1181,Kunstbibliothek Berlin vereis nie 'n deposito om inligting te gebruik nie.,E
870,GW28,T1181,Kunstbibliothek Berlin is 'n biblioteek in München.,C
871,GW28,T1181,Kunstbibliothek Berlin is 'n privaat gefinansierde biblioteek oop vir die publiek,N
872,GW28,T1181,Kunstbibliothek Berlin deel nie sy boeke met ander instellings nie.,E
873,GW17,T1183,Candy Ride het minder as 'n miljoen dollar in totale inkomste.,C
874,GW17,T1183,Candy Ride is vernoem na die pretpark met dieselfde naam.,N
875,GW17,T1183,Candy Ride het haar al die rasse gewen.,E
876,GW1,T1183,Candy Ride het nog nooit 'n wedloop verloor nie.,C
877,GW1,T1183,Candy Ride was in besit van 'n getroude paartjie.,N
878,GW1,T1183,Candy Ride is net voor die 21ste eeu verval.,E
879,GW4,T1183,Die perd Candy Ride het net een wedloop gewen wat hulle in was.,C
880,GW4,T1183,Die paard Candy Ride is nog vandag leef.,N
881,GW4,T1183,Die perd Candy Ride het meer as 'n half miljoen dollars gemaak.,E
882,GW27,T1224,Brian Francis Johnson is 'n akteur.,C
883,GW27,T1224,Brian Francis Johnson is die bekendste in die veld van glam rock.,N
884,GW27,T1224,Brian Francis Johnson is op minder etikette as genres wat hy speel.,E
885,GW12,T1224,Die webwerf acdcrocks.org is vol inligting oor Brian Johnson.,C
886,GW12,T1224,Brian Johnson is aangesloten by akte soos AC/DC en Geordie.,N
887,GW12,T1224,Brian Johnson is in Engeland gebore in die herfs van 1947.,E
888,GW1,T1224,“Brian Johnson is ’n Amerikaan.,C
889,GW1,T1224,Musiek is op die Epic label gemaak deur Brian Johnson voordat hy enige vir Atlantic gedoen het.,N
890,GW1,T1224,Dit is minder as 55 jaar sedert Brian Johnson in sy loopbaan aktief is.,E
891,GW1,T1225,Charo is al minder as 55 jaar aktief in haar loopbaan.,C
892,GW1,T1225,Charo was 'n singer voordat sy 'n aktrise was.,N
893,GW1,T1225,Die eerste huwelik van Charo het meer as tien jaar geduur.,E
894,GW27,T1225,Charo is 'n aktrise uit Afrika.,C
895,GW27,T1225,Charo het Xavier Cugat geskei terwyl hy met Kjell Rasten gesels.,N
896,GW27,T1225,Charo het minder kinders as haar huwelike.,E
897,GW4,T1225,“Charo” kom van Afrika.,C
898,GW4,T1225,Charo het begin sing voordat hulle begin optree.,N
899,GW4,T1225,Charo is slegs twee keer getroud.,E
900,GW27,T1226,GTV het die Anugerah Musik Indonesia-toekennings in hul eerste jaar hul enigste dekking gegee.,C
901,GW27,T1226,Die Anugerah Musik Indonesia Awards is Indonesië se eerste musiekprys.,N
902,GW27,T1226,Die Anugerah Musik Indonesia-toekennings is gesponsoreer deur verskillende maatskappye in Indonesië.,E
903,GW28,T1226,Anugerah Musik Indonesia is 'n Afrikaanse musiekprysprogram.,C
904,GW28,T1226,Anugerah Musik Indonesia is Indonesië se eerste nasionale televisie-musiekprysprogram.,N
905,GW28,T1226,Anugerah Musik Indonesia is voortdurend gesponsoreer deur Samsung op 'n oomblik.,E
906,GW1,T1226,Anugerah Musik Indonesië is vir die eerste keer toegeken in die 21ste eeu.,C
907,GW1,T1226,Anugerah Musik Indonesia sal hierdie jaar uitgereik word.,N
908,GW1,T1226,Anugerah Musik Indonesia het slegs 'n raad van bestuur.,E
909,GW22,T1260,"Die ERJ-familie is 'n reeks twin-engine Intercontinental lang-afstand vliegtuie. vliegtuie wat geproduseer word deur Embraer, 'n Brasiliaanse lug- en ruimtevaartmaatskappy.",C
910,GW22,T1260,"Die primêre gebruikers van die ERJ familie is slegs ExpressJet, Envoy Air, Trans States Airlines en Piedmont Airlines.",N
911,GW22,T1260,Die ERJ-familie het drie variante en sy eenheidskoste is US$ 15 miljoen.,E
912,GW1,T1260,Die ERJ-familie het in die middel van die 1990's vir die eerste keer gevlieg.,C
913,GW1,T1260,Envoy Air gebruik meer vliegtuie van die ERJ-familie as ExpressJet.,N
914,GW1,T1260,Meer as 1000 vliegtuie in die ERJ-familie is ooit gebou.,E
915,GW28,T1260,ERJ135 / ERJ140 / ERJ145 is 'n Italiaanse vliegtuig.,C
916,GW28,T1260,"Oorspronklik ontwikkel en vervaardig in Brasilië, die ERJ familie ERJ135 / ERJ140 / ERJ145 word nou uitsluitlik in China vervaardig.",N
917,GW28,T1260,Die ERJ-familie ERJ135 / ERJ140 / ERJ145 was 'n kortafstandsregionale vliegtuig.,E
918,GW75,T1269,Kuznetsov is 'n skipdragter wat 'n reguit landingsvliegdek het.,C
919,GW75,T1269,Kuznetsov is die grootste vliegtuigdraer.,N
920,GW75,T1269,verskeie klasse sal na die Kuznetsov gebou word,E
921,GW28,T1269,Die Kuznetsov-klasse vliegtuigdraer is 'n maritieme skip van die 21ste eeu.,C
922,GW28,T1269,Die Kuznetsov-klasse vliegtuigdraer is 'n Sowjet-era se maritieme skip.,N
923,GW28,T1269,Die Kuznetsov-klasse vliegtuigdraer is nie 'n burgerlike vloeiend vliegveld nie.,E
924,GW1,T1269,Die Kuznetsov-klas het in die winter van 1982 begin.,C
925,GW1,T1269,Die Kuznetsov-klas is beter as die Kiev-klas.,N
926,GW1,T1269,Die Kuznetsov-klas het 'n lengte van minder as 350 m.,E
927,GW12,T1276,"Gebore in die latere deel van 1974, het Chad Kroeger uiteindelik 'n singer rondom 2013 geword.",C
928,GW12,T1276,Chad Robert Turton is 'n musikus wat twee jaar getroud is.,N
929,GW12,T1276,"Chad Kroeger, geassosieer met Nickelback, het 604 etikette.",E
930,GW28,T1276,Chad Kroeger is 'n Engelse musikant.,C
931,GW28,T1276,Chad Kroeger is die hoof sanger van Nickleback.,N
932,GW28,T1276,Chad Kroeger het geeksperimenteer met hard rock en pop rock.,E
933,GW1,T1276,Chad Kroeger is 'n aktiewe musikus vir minder as 20 jaar.,C
934,GW1,T1276,Chad Kroeger het die gitaar gespeel voordat hy die dromme begin speel.,N
935,GW1,T1276,“Chad Kroeger” is nog nooit een keer getroud nie.,E
936,GW28,T1357,Charlotte Rampling het nie enige toekenning gewen nie.,C
937,GW28,T1357,Charlotte Rampling 'n weduwee met twee dogters.,N
938,GW28,T1357,Charlotte Rampling het voor haar twintigste begin optree.,E
939,GW12,T1357,Charlotte Rampling is met dieselfde naam gebore.,C
940,GW12,T1357,"Parys is die tuiste van Charlotte Rampling, 'n aktrise en sanger.",N
941,GW12,T1357,Charlotte Rampling is getroud met Jean-Michel Jarre na die egskeiding van Bryan Southcombe.,E
942,GW4,T1357,Charlotte Rampling het van Frankryk na Engeland verhuis.,C
943,GW4,T1357,Charlotte Rampling het beide kinders met Jean-Michel Jarre gehad.,N
944,GW4,T1357,Charolette Rampling is bekend om nie 'n ontwerper te wees nie.,E
945,GW27,T1374,"Carlos Santana is in Mexiko gebore, maar het sy loopbaan in Kanada begin.",C
946,GW27,T1374,Carlos Santana eerste sukses het gekom met die band Santana.,N
947,GW27,T1374,Carlos Santana speel minder instrumente as etikette wat hy gespeel het.,E
948,GW1,T1374,Carlos Santana is al minder as 50 jaar aktief as 'n musikus.,C
949,GW1,T1374,Carlos Santana sou sing en gitaar speel op dieselfde tyd.,N
950,GW1,T1374,"Gebaseer op die plek van geboorte, Carlos Santana is Meksikaans.",E
951,GW12,T1374,Carlos Santana is in die winter van 1947 in Mexiko gebore.,C
952,GW12,T1374,"Vir 54 jaar is Carlos Santana geassosieer met etikette soos RCA, Arista, Columbia en Polydor.",N
953,GW12,T1374,Carlos Santana het al sedert die 1960's blues rock uitgevoer.,E
954,GW84,T1415,Julius Caesar is vermoor toe hy twintig was.,C
955,GW84,T1415,Julius Caesar het geen familie gehad om hom te volg nie.,N
956,GW84,T1415,Julius Caesar het vir 'n paar tydperke gedurende sy lewe alleen gebly.,E
957,GW28,T1415,Julius Caesar was 'n Griekse politikus.,C
958,GW28,T1415,Julius Caesar is vermoor deur 'n medepolitiek.,N
959,GW28,T1415,Julius Caesar was betrokke by Populares.,E
960,GW4,T1415,Julius Caesar is deur homself vermoor.,C
961,GW4,T1415,Julius Caesar het al hul kinders met hul eerste vrou gehad.,N
962,GW4,T1415,Julius Caesar is in Rome begrawe.,E
963,GW1,T1418,“Joseph Marie Jacquard” is in die Verenigde Koninkryk oorlede.,C
964,GW1,T1418,Joseph Marie Jacquard was 'n weaver jare voordat hy 'n uitvinder was.,N
965,GW1,T1418,Joseph Marie Jacquard is in die somer van 1752 gebore.,E
966,GW84,T1418,Joseph Marie Jacquard is in die Verenigde State gebore.,C
967,GW84,T1418,Die programmeerbare loom is die enigste uitvinding waarop Joseph Marie Jacquard ooit gewerk het.,N
968,GW84,T1418,“Joseph Marie Jacquard” het in sy geboorteland gesterf.,E
969,GW28,T1418,Joseph Marie Jacquard was 'n Asiatiese uitvinder.,C
970,GW28,T1418,Joseph Marie Jacquard was 'n selfgeleerde weaver.,N
971,GW28,T1418,Joseph Marie Jacquard is in die 18de eeu gebore.,E
972,GW1,T1419,Julian Lennon maak musiek sedert hy 'n volwassene was.,C
973,GW1,T1419,Julian Lennon het geleer om die sleutelbord te speel voordat hy gitaar gespeel het.,N
974,GW1,T1419,Julian Lennon het slegs meer as 'n eeu musiek gemaak.,E
975,GW84,T1419,Julian Lennon het in die 1950's begin optree.,C
976,GW84,T1419,Julian Lennon is die seun van 'n ander bekende performer.,N
977,GW84,T1419,Julian Lennon is tans onderteken met Charisma.,E
978,GW4,T1419,Julian Lennon is in die Verenigde State gebore.,C
979,GW4,T1419,Julian Lennon het as 'n kind begin optree.,N
980,GW4,T1419,Julian Lennon het die afgelope paar jaar aktief optree.,E
981,GW4,T1421,John Mayer het beroemd geword toe hulle jonger as 20 was.,C
982,GW4,T1421,John Mayer het die klavier geleer voordat hulle gitaar geleer het.,N
983,GW4,T1421,John Mayer het saamgewerk met Dead & Company.,E
984,GW28,T1421,John Mayer is 'n tiener musikant.,C
985,GW28,T1421,John Mayer is 'n bekroonde singer-songwriter.,N
986,GW28,T1421,John Mayer is sedert sy twintigste aktief.,E
987,GW1,T1421,John Mayer is aktief om musiek te maak vir minder as 20 jaar.,C
988,GW1,T1421,John Mayer het harmonika gespeel in sy lewe voordat hy ooit klavier gespeel het.,N
989,GW1,T1421,John Mayer is in die herfs van 1977 gebore.,E
990,GW1,T1426,Katey Sagal is aktief in die optrede vir minder as 45 jaar.,C
991,GW1,T1426,Katey Sagal het altyd in Kalifornië geleef.,N
992,GW1,T1426,Katey Sagal is in die winter van 1954 gebore.,E
993,GW28,T1426,Katey Sagal is 'n entertainer met baie danskrediete aan haar naam.,C
994,GW28,T1426,Katey Sagal is getroud met vier dogters.,N
995,GW28,T1426,Katey Sagal het haar loopbaan in haar dertig begin.,E
996,GW84,T1426,Katey Segal het minder as twee kinders.,C
997,GW84,T1426,Katey Segal woon nog steeds in Los Angeles.,N
998,GW84,T1426,Katey Segal is vier keer getroud.,E
999,GW1,T1428,Katharine Hepburn het haar lewe in dieselfde eeu geleef.,C
1000,GW1,T1428,Katharine Hepburn het altyd Connecticut se huis genoem.,N
1001,GW1,T1428,Katharine Hepburn se loopbaan het meer as 60 jaar geduur.,E
1002,GW84,T1428,Katharine Hepburn is in verskillende state gebore en gesterf.,C
1003,GW84,T1428,Katharine Hepburn was in 'n film met Spencer Tracy.,N
1004,GW84,T1428,Katharine Hepburn is begrawe in die staat waar sy gebore is.,E
1005,GW28,T1428,Katharine Hepburn het nog nooit 'n prys gewen nie.,C
1006,GW28,T1428,Katharine Hepburn werk slegs in films.,N
1007,GW28,T1428,Katharine Hepburn het aktief in die film in haar twintigs geword.,E
1008,GW84,T1429,Johnny Drum het sy oorsprong in die weste van die VSA.,C
1009,GW84,T1429,Johnny Drum is die gewildste bourbon uit Kentucky.,N
1010,GW84,T1429,Johnny Drum het minder as 50% alkohol.,E
1011,GW1,T1429,Johnny Drum (Green label) het 'n unieke enkele variant.,C
1012,GW1,T1429,KBD is altyd die maker van Johnny Drum (Green label).,N
1013,GW1,T1429,Johnny Drum (Green label) het sy oorsprong op die Oos-Kust van die Verenigde State.,E
1014,GW4,T1429,Johnny Drum (Green label) het minder as 40% alkohol.,C
1015,GW4,T1429,Johnny Drum (Green label) is gemaak deur KBD.,N
1016,GW4,T1429,Johnny Drum (Green label) het 'n baie hoë alkoholgehalte.,E
1017,GW4,T1450,Johan Petter Johansson het as 'n Sweedse skilder gewerk.,C
1018,GW4,T1450,Johan Petter Johansson het hul hele lewe in Swede geleef,N
1019,GW4,T1450,Johan Petter Johansson is net een keer in sy lewe getroud.,E
1020,GW28,T1450,Die uitvinder van die aanpasbare spanner was Italiaans.,C
1021,GW28,T1450,Johan Petter Johansson was enkel toe hy die aanpasbare spanner uitgevind het.,N
1022,GW28,T1450,Johan Petter Johansson was 'n bekende man van groot intellekt.,E
1023,GW84,T1450,Johan Petter Johansson is in die somer tyd gebore,C
1024,GW84,T1450,Johan Petter Johansson het voor sy vrou Matilda gesterf.,N
1025,GW84,T1450,Johan Petter Johansson was bekend vir meer as een uitvinding.,E
1026,GW84,T1451,Jin is in die tweede eeu gestig.,C
1027,GW84,T1451,Jin het na hul evakuasie na hul huidige streek teruggekeer.,N
1028,GW84,T1451,“Jin” word bestuur deur monargie.,E
1029,GW4,T1451,Jin het slegs een godsdiens beoefen toe dit bestaan het.,C
1030,GW4,T1451,Jin het uiteindelik ontwikkel in Liu Song,N
1031,GW4,T1451,Jin was 'n streek in China.,E
1032,GW1,T1451,Jin het die eerste keer hoofstede in die 5de eeu verander.,C
1033,GW1,T1451,Jin het net ooit 'n monargie as 'n regering gehad.,N
1034,GW1,T1451,Die laaste keiser van Jin het sy heerskappy in die 5de eeu beëindig.,E
1035,GW1,T1452,John B. Stetson is in die tweede dekade van die 20ste eeu oorlede.,C
1036,GW1,T1452,John B. Stetson het sy hele lewe in die Verenigde State geleef.,N
1037,GW1,T1452,John B. Stetson is in die tweede kwart van die 19de eeu gebore.,E
1038,GW14,T1452,Baie cowboys kan hul hande bedek as gevolg van John B. Stetson.,C
1039,GW14,T1452,John Stetson is in 'n ander staat gebore as waar hy gesterf het.,N
1040,GW14,T1452,John Stetson is in die 19de eeu gebore.,E
1041,GW28,T1452,John B. Stetson is bekend vir die skep van die Beret hoed.,C
1042,GW28,T1452,John B. Stetson het ryk geword van sy skepping.,N
1043,GW28,T1452,“John B. Stetson” het in die 20ste eeu gesterf.,E
1044,GW14,T1455,Jeff Bezos het slegs op die Westkust van die Verenigde State geleef.,C
1045,GW14,T1455,Jeff Bezos het sy voornaam verander dieselfde jaar as hy Amazon gestig het.,N
1046,GW14,T1455,“Jeff Bezos” het ten minste een huis.,E
1047,GW1,T1455,Jeff Bezos is al minder as 25 jaar getroud.,C
1048,GW1,T1455,Alle kinders van Jeff Bezos het MacKenzie Bezos as hul biologiese ma.,N
1049,GW1,T1455,Jeff Bezos is in die winter van 1964 gebore.,E
1050,GW84,T1455,Jeff Bezos is gebore met dieselfde voornaam.,C
